[2018-06-28 13:14:43,121] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=华茂股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=0&limit=10, page: 1
[2018-06-28 13:14:58,322] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=上海医药&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=70&limit=10, page: 8
[2018-06-28 13:14:59,927] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=上海医药&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=80&limit=10, page: 9
[2018-06-28 13:15:01,582] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=上海医药&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=90&limit=10, page: 10
[2018-06-28 13:15:03,188] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=上海医药&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=100&limit=10, page: 11
[2018-06-28 13:15:04,676] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=上海医药&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=110&limit=10, page: 12
[2018-06-28 13:15:06,831] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=上海医药&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=120&limit=10, page: 13
[2018-06-28 13:15:08,486] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=上海医药&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=130&limit=10, page: 14
[2018-06-28 13:15:09,831] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=上海医药&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=140&limit=10, page: 15
[2018-06-28 13:15:11,319] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=上海医药&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=150&limit=10, page: 16
[2018-06-28 13:15:12,947] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=上海医药&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=160&limit=10, page: 17
[2018-06-28 13:15:14,490] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=上海医药&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=170&limit=10, page: 18
[2018-06-28 13:15:15,894] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=上海医药&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=180&limit=10, page: 19
[2018-06-28 13:15:17,088] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=上海医药&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=190&limit=10, page: 20
[2018-06-28 13:15:18,303] - zh_spider.py - [line:239] - [INFO]: 关键词：{} 爬取结束！
[2018-06-28 13:15:18,973] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=0&limit=10, page: 1
[2018-06-28 13:15:20,552] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=10&limit=10, page: 2
[2018-06-28 13:15:22,494] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=20&limit=10, page: 3
[2018-06-28 13:15:24,625] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=30&limit=10, page: 4
[2018-06-28 13:15:27,303] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=40&limit=10, page: 5
[2018-06-28 13:15:29,861] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=50&limit=10, page: 6
[2018-06-28 13:15:32,335] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=60&limit=10, page: 7
[2018-06-28 13:15:34,826] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=70&limit=10, page: 8
[2018-06-28 13:15:37,052] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=80&limit=10, page: 9
[2018-06-28 13:15:39,598] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=90&limit=10, page: 10
[2018-06-28 13:15:42,071] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=100&limit=10, page: 11
[2018-06-28 13:15:44,456] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=110&limit=10, page: 12
[2018-06-28 13:15:47,108] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=120&limit=10, page: 13
[2018-06-28 13:15:51,244] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=130&limit=10, page: 14
[2018-06-28 13:15:54,578] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=140&limit=10, page: 15
[2018-06-28 13:15:56,898] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=150&limit=10, page: 16
[2018-06-28 13:15:58,812] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=160&limit=10, page: 17
[2018-06-28 13:16:01,042] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=科恒股份&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=170&limit=10, page: 18
[2018-06-28 13:16:02,219] - zh_spider.py - [line:239] - [INFO]: 关键词：{} 爬取结束！
[2018-06-28 13:16:03,684] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=奥瑞德&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=0&limit=10, page: 1
[2018-06-28 13:16:05,022] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=奥瑞德&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=10&limit=10, page: 2
[2018-06-28 13:16:06,983] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=奥瑞德&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=20&limit=10, page: 3
[2018-06-28 13:16:10,295] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=奥瑞德&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=30&limit=10, page: 4
[2018-06-28 13:16:14,275] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=奥瑞德&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=40&limit=10, page: 5
[2018-06-28 13:16:17,891] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=奥瑞德&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=50&limit=10, page: 6
[2018-06-28 13:16:21,566] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=奥瑞德&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=60&limit=10, page: 7
[2018-06-28 13:16:25,746] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=奥瑞德&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=70&limit=10, page: 8
[2018-06-28 13:16:28,798] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=奥瑞德&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=80&limit=10, page: 9
[2018-06-28 13:16:32,483] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=奥瑞德&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=90&limit=10, page: 10
[2018-06-28 13:16:36,494] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=奥瑞德&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=100&limit=10, page: 11
[2018-06-28 13:16:42,053] - zh_spider.py - [line:242] - [INFO]: request https://www.zhihu.com/api/v4/search_v3?t=general&q=奥瑞德&correction=1&search_hash_id=4507b273793a743841253e912a8edf5e&offset=110&limit=10, page: 12
[2018-06-28 13:16:43,141] - zh_spider.py - [line:239] - [INFO]: 关键词：{} 爬取结束！
